strategy,set_id,evidence_grade,threshold_summary,pig_status,recommendable,hard_count,hard_percentage_all_notes,hard_percentage_assigned_notes,gt_eligible_notes,gt_hard_count,gt_hard_percentage,gt_error_count,gt_selected_errors,gt_error_recall,gt_precision,gt_correct_sieve_rate,gt_enrichment,assigned_gt_error_recall,assigned_gt_precision,macro_finger_recall,worst_finger,cluster_count,replicates,error_recall_ci_low,error_recall_ci_high,precision_ci_low,precision_ci_high
noinfo_sensitivity,ni_w5_q975,empirically_calibrated,Noinfo w5_q975,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,8627,0.016961548972614187,0.019860810869920552,1800,33,0.018333333333333333,392,5,0.012755102040816327,0.15151515151515152,0.019886363636363636,0.6957328385899815,0.042735042735042736,0.15151515151515152,0.009953905249679897,L1,11,2000,0.0022887323943662006,0.022444590770265345,0.045454545454545456,0.4666666666666667
noinfo_sensitivity,ni_k3_r2,exploratory,"Noinfo k=3, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,10476,0.020596868788351246,0.02411752111664399,1800,33,0.018333333333333333,392,5,0.012755102040816327,0.15151515151515152,0.019886363636363636,0.6957328385899815,0.042735042735042736,0.15151515151515152,0.008347204438753735,L1,11,2000,0.0,0.027376905740421537,0.0,0.375
noinfo_sensitivity,ni_k3_r4,exploratory,"Noinfo k=3, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,19824,0.03897597621804841,0.04563819574421062,1800,64,0.035555555555555556,392,9,0.02295918367346939,0.140625,0.0390625,0.6457270408163266,0.07692307692307693,0.140625,0.01736235595390525,L1,11,2000,0.0,0.040909381539176934,0.08333333333333333,0.2
noinfo_sensitivity,ni_k2_r1,exploratory,"Noinfo k=2, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,21651,0.042568041822889736,0.04984425827572156,1800,71,0.03944444444444444,392,6,0.015306122448979591,0.08450704225352113,0.04616477272727273,0.38804254096004603,0.05128205128205128,0.08450704225352113,0.011469056764831414,L1,11,2000,0.0039171623705662045,0.025288083806198163,0.029401108269394714,0.16982135688478517
noinfo_sensitivity,ni_k2_r2,exploratory,"Noinfo k=2, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,40529,0.0796840869724215,0.09330460226579461,1800,128,0.07111111111111111,392,14,0.03571428571428571,0.109375,0.08096590909090909,0.5022321428571429,0.11965811965811966,0.109375,0.02509403898136292,L1,11,2000,0.019997512437810946,0.05105165649520488,0.07222079037800687,0.18988848704038572
noinfo_sensitivity,ni_k2_r4,exploratory,"Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,72373,0.1422925911435037,0.1666148678670175,1800,224,0.12444444444444444,392,21,0.05357142857142857,0.09375,0.14417613636363635,0.43048469387755106,0.1794871794871795,0.09375,0.03951323090055484,L1,11,2000,0.0312390581232493,0.07162214066234208,0.06541903365707653,0.14035773026315784
whitelist,wl_model_agreement,research_supported,only HMM agreement is safe,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,279540,0.5496037324451802,0.6435482868410329,1800,1009,0.5605555555555556,392,95,0.2423469387755102,0.09415262636273539,0.6491477272727273,0.4323334884003156,0.811965811965812,0.09415262636273539,0.25879242489657617,R1,11,2000,0.15296997157071784,0.3547472992779979,0.059837298449479145,0.139002344573235
whitelist,wl_model_agreement__ni_k5_r1,research_supported,"only HMM agreement is safe; physical must-alert; Noinfo k=5, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,279738,0.5499930203432418,0.6440041162779454,1800,1009,0.5605555555555556,392,95,0.2423469387755102,0.09415262636273539,0.6491477272727273,0.4323334884003156,0.811965811965812,0.09415262636273539,0.25879242489657617,R1,11,2000,0.15296997157071784,0.3547472992779979,0.059837298449479145,0.139002344573235
whitelist,wl_model_agreement__ni_k5_r2,research_supported,"only HMM agreement is safe; physical must-alert; Noinfo k=5, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,279942,0.550394104844275,0.6444737587280978,1800,1009,0.5605555555555556,392,95,0.2423469387755102,0.09415262636273539,0.6491477272727273,0.4323334884003156,0.811965811965812,0.09415262636273539,0.25879242489657617,R1,11,2000,0.15296997157071784,0.3547472992779979,0.059837298449479145,0.139002344573235
whitelist,wl_model_agreement__ni_k5_r4,research_supported,"only HMM agreement is safe; physical must-alert; Noinfo k=5, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,280332,0.5511608840374267,0.645371604588683,1800,1009,0.5605555555555556,392,95,0.2423469387755102,0.09415262636273539,0.6491477272727273,0.4323334884003156,0.811965811965812,0.09415262636273539,0.25879242489657617,R1,11,2000,0.15296997157071784,0.3547472992779979,0.059837298449479145,0.139002344573235
whitelist,wl_model_agreement__ni_k3_r1,research_supported,"only HMM agreement is safe; physical must-alert; Noinfo k=3, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,281415,0.5532901708737941,0.647864853478462,1800,1013,0.5627777777777778,392,95,0.2423469387755102,0.09378084896347483,0.6519886363636364,0.430626347281262,0.811965811965812,0.09378084896347483,0.25879242489657617,R1,11,2000,0.15296997157071784,0.3547472992779979,0.0596409924292628,0.1380038910841172
whitelist,wl_model_agreement__ni_k3_r2,research_supported,"only HMM agreement is safe; physical must-alert; Noinfo k=3, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,283269,0.5569353211920074,0.6521330745695519,1800,1019,0.5661111111111111,392,97,0.24744897959183673,0.09519136408243375,0.6548295454545454,0.4371032024193387,0.8290598290598291,0.09519136408243375,0.26270087560080146,R1,11,2000,0.15992385413673513,0.35673072326593047,0.061061946902654866,0.13860369609856263
whitelist,wl_model_agreement__ni_k3_r4,research_supported,"only HMM agreement is safe; physical must-alert; Noinfo k=3, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,286666,0.563614164574408,0.6599535422321369,1800,1025,0.5694444444444444,392,97,0.24744897959183673,0.09463414634146342,0.6590909090909091,0.43454454952712795,0.8290598290598291,0.09463414634146342,0.26270087560080146,R1,11,2000,0.15992385413673513,0.35673072326593047,0.06084203087627745,0.13743686354378817
whitelist,wl_model_agreement__ni_k2_r1,research_supported,"only HMM agreement is safe; physical must-alert; Noinfo k=2, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,287117,0.5645008758977706,0.6609918203939932,1800,1033,0.5738888888888889,392,96,0.24489795918367346,0.09293320425943853,0.6654829545454546,0.4267341011912994,0.8205128205128205,0.09293320425943853,0.26279242489657617,R1,11,2000,0.1580026455026455,0.3547472992779979,0.060089315375342886,0.13593458333767838
whitelist,wl_model_agreement__ni_k2_r2,research_supported,"only HMM agreement is safe; physical must-alert; Noinfo k=2, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,293994,0.5780217490036785,0.6768238357356465,1800,1045,0.5805555555555556,392,98,0.25,0.0937799043062201,0.6725852272727273,0.4306220095693781,0.8376068376068376,0.0937799043062201,0.26670087560080147,R1,11,2000,0.1646586345381526,0.35673072326593047,0.06050129645635264,0.13588461789466805
whitelist,wl_model_agreement__ni_k2_r4,research_supported,"only HMM agreement is safe; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,305593,0.6008265486482076,0.7035266924970014,1800,1071,0.595,392,98,0.25,0.0915032679738562,0.6910511363636364,0.42016806722689076,0.8376068376068376,0.0915032679738562,0.26670087560080147,R1,11,2000,0.1646586345381526,0.35673072326593047,0.05922165820642978,0.13217810454869433
whitelist,wl_strict_obvious,mixed,agreement + relative span + low rate,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,351748,0.6915719170069659,0.8097832968439567,1800,1239,0.6883333333333334,392,109,0.2780612244897959,0.08797417271993543,0.8025568181818182,0.40396303799970357,0.9316239316239316,0.08797417271993543,0.3002434981623269,R1,11,2000,0.1929090606139149,0.38298454728995185,0.05767642384047563,0.12825280765109726
whitelist,wl_strict_obvious__ni_k5_r1,mixed,"agreement + relative span + low rate; physical must-alert; Noinfo k=5, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,351827,0.6917272389460914,0.809965168184947,1800,1239,0.6883333333333334,392,109,0.2780612244897959,0.08797417271993543,0.8025568181818182,0.40396303799970357,0.9316239316239316,0.08797417271993543,0.3002434981623269,R1,11,2000,0.1929090606139149,0.38298454728995185,0.05767642384047563,0.12825280765109726
whitelist,wl_strict_obvious__ni_k5_r2,mixed,"agreement + relative span + low rate; physical must-alert; Noinfo k=5, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,351922,0.6919140184931413,0.8101838742279102,1800,1239,0.6883333333333334,392,109,0.2780612244897959,0.08797417271993543,0.8025568181818182,0.40396303799970357,0.9316239316239316,0.08797417271993543,0.3002434981623269,R1,11,2000,0.1929090606139149,0.38298454728995185,0.05767642384047563,0.12825280765109726
whitelist,wl_strict_obvious__ni_k5_r4,mixed,"agreement + relative span + low rate; physical must-alert; Noinfo k=5, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,352095,0.6922541538788214,0.8105821494429902,1800,1239,0.6883333333333334,392,109,0.2780612244897959,0.08797417271993543,0.8025568181818182,0.40396303799970357,0.9316239316239316,0.08797417271993543,0.3002434981623269,R1,11,2000,0.1929090606139149,0.38298454728995185,0.05767642384047563,0.12825280765109726
whitelist,wl_strict_obvious__ni_k3_r1,mixed,"agreement + relative span + low rate; physical must-alert; Noinfo k=3, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,352611,0.6932686617343758,0.8117700685816107,1800,1241,0.6894444444444444,392,109,0.2780612244897959,0.08783239323126511,0.8039772727272727,0.40331200973540104,0.9316239316239316,0.08783239323126511,0.3002434981623269,R1,11,2000,0.1929090606139149,0.38298454728995185,0.05767642384047563,0.1277689224225207
whitelist,wl_strict_obvious__ni_k3_r2,mixed,"agreement + relative span + low rate; physical must-alert; Noinfo k=3, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,353502,0.6950204572756532,0.8138213010477171,1800,1244,0.6911111111111111,392,110,0.28061224489795916,0.08842443729903537,0.8053977272727273,0.4060305794343461,0.9401709401709402,0.08842443729903537,0.30274349816232693,R1,11,2000,0.19665271966527198,0.38321605139805504,0.05847029092089027,0.12756679035250457
whitelist,wl_strict_obvious__ni_k3_r4,mixed,"agreement + relative span + low rate; physical must-alert; Noinfo k=3, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,355074,0.6981111672542031,0.8174403105165376,1800,1247,0.6927777777777778,392,110,0.28061224489795916,0.08821170809943865,0.8075284090909091,0.40505376168109586,0.9401709401709402,0.08821170809943865,0.30274349816232693,R1,11,2000,0.19665271966527198,0.38321605139805504,0.058383233532934134,0.12720794617243877
whitelist,wl_strict_obvious__ni_k2_r1,mixed,"agreement + relative span + low rate; physical must-alert; Noinfo k=2, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,355366,0.6986852685988192,0.81811254382754,1800,1251,0.695,392,109,0.2780612244897959,0.08713029576338929,0.8110795454545454,0.4000880927910733,0.9316239316239316,0.08713029576338929,0.3002434981623269,R1,11,2000,0.1929090606139149,0.38298454728995185,0.05737434101249368,0.1267031272940831
whitelist,wl_strict_obvious__ni_k2_r2,mixed,"agreement + relative span + low rate; physical must-alert; Noinfo k=2, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,358703,0.7052461459515041,0.8257948813577272,1800,1258,0.6988888888888889,392,110,0.28061224489795916,0.08744038155802862,0.8153409090909091,0.4015119561338049,0.9401709401709402,0.08744038155802862,0.30274349816232693,R1,11,2000,0.19665271966527198,0.38321605139805504,0.05773501110288675,0.1265388979110587
whitelist,wl_strict_obvious__ni_k2_r4,mixed,"agreement + relative span + low rate; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,364244,0.7161403087957438,0.8385511990846577,1800,1274,0.7077777777777777,392,110,0.28061224489795916,0.08634222919937205,0.8267045454545454,0.39646941979303496,0.9401709401709402,0.08634222919937205,0.30274349816232693,R1,11,2000,0.19665271966527198,0.38321605139805504,0.05731080088170463,0.12467791058499021
